2018/09/02.17:22:41	"TU"	D4:68:4D:3E:89:5C	44	AP		PSK	CCMP	CCMP	5220	28	-110	80	-87	-79	46	2018/09/02.17:03:24	2018/09/02.17:19:20	"Ruckus Wireless"
2018/09/02.17:22:41	"EACCESS"	6C:AA:B3:72:24:6C	153	AP		PSK	CCMP	CCMP	5765	24	-110	40	-89	-85	151	2018/09/02.17:03:24	2018/09/02.17:15:36	"Ruckus Wireless"
2018/09/02.17:22:41	"TU"	6C:AA:B3:32:24:6C	153	AP		PSK	CCMP	CCMP	5765	22	-110	40	-90	-85	151	2018/09/02.17:03:31	2018/09/02.17:15:36	"Ruckus Wireless"
2018/09/02.17:22:41	"TU"	D4:68:4D:3E:8E:3C	36	AP	bgnac	PSK	CCMP	CCMP	5180	30	-85	80	-87	-83	38	2018/09/02.17:03:51	2018/09/02.17:22:41	"Ruckus Wireless"
2018/09/02.17:22:41	"TU"	D4:68:4D:3E:57:18	4	AP	bgn	PSK	CCMP	CCMP	2427	28	-86	20	-89	-85	4	2018/09/02.17:07:41	2018/09/02.17:22:41	"Ruckus Wireless"
2018/09/02.17:22:41	"TU"	D4:68:4D:3E:87:08	4	AP		PSK	CCMP	CCMP	2427	42	-110	20	-86	-77	4	2018/09/02.17:08:58	2018/09/02.17:22:01	"Ruckus Wireless"
2018/09/02.17:22:41	"TU"	D4:68:4D:3E:8B:48	7	AP		PSK	CCMP	CCMP	2442	28	-110	20	-88	-86	7	2018/09/02.17:10:58	2018/09/02.17:17:25	"Ruckus Wireless"
2018/09/02.17:22:41	"OnePlus 5"	94:65:2D:8E:0A:BA	11	AP		PSK	CCMP	CCMP	2462	30	-110	40	-85	-85	11	2018/09/02.17:13:33	2018/09/02.17:13:47	"OnePlus Technology (Shenzhen) Co., Ltd"
2018/09/02.17:22:41	"TU"	D4:68:4D:3E:58:28	10	AP		PSK	CCMP	CCMP	2457	28	-110	20	-87	-86	10	2018/09/02.17:13:47	2018/09/02.17:22:01	"Ruckus Wireless"
2018/09/02.17:22:41	"<hidden>"	6C:AA:B3:B2:24:67	132	AP		PSK	CCMP	CCMP	5660	30	-110	40	-86	-85	134	2018/09/02.17:14:28	2018/09/02.17:15:36	"Ruckus Wireless"
