00:1E:4A:8F:FE:30	-85	-93
00:1E:4A:90:00:20	-71	-86
00:1E:4A:90:01:70	-82	-94
00:24:82:25:4E:58	-67	-71
00:24:82:25:4E:5A	-71	-71
00:24:82:65:4E:58	-69	-73
2C:E6:CC:1A:CB:D8	-52	-57
42:49:0F:9A:96:50	-63	-85
44:1C:A8:0F:72:9E	-73	-89
58:93:96:08:4A:18	-69	-84
5C:51:88:82:1B:34	-80	-80
D4:68:4D:3E:54:98	-60	-71
D4:68:4D:3E:54:9C	-80	-89
D4:68:4D:3E:58:E8	-78	-88
D4:68:4D:3E:59:38	-77	-88
D4:68:4D:3E:77:38	-81	-91
D4:68:4D:3E:81:88	-73	-86
D4:68:4D:3E:81:98	-64	-83
D4:68:4D:3E:81:9C	-71	-83
D4:68:4D:3E:81:A8	-53	-71
D4:68:4D:3E:81:AC	-74	-90
D4:68:4D:3E:82:98	-53	-65
D4:68:4D:3E:82:9C	-67	-78
D4:68:4D:3E:87:F8	-68	-83
D4:68:4D:3E:8A:68	-54	-66
D4:68:4D:3E:8A:6C	-59	-79
D4:68:4D:3E:8C:88	-65	-75
D4:68:4D:3E:8C:8C	-82	-83
D4:68:4D:3E:8E:88	-82	-90
D4:68:4D:3E:91:D8	-54	-66
D4:68:4D:3E:91:DC	-72	-80
D4:68:4D:3E:A3:08	-68	-79
D4:68:4D:3E:A4:28	-47	-65
D4:68:4D:3E:A4:2C	-73	-84
D4:68:4D:3E:A6:88	-79	-88
D4:68:4D:3E:87:FC	-81	-90
6C:AA:B3:72:31:C8	-87	-90
D4:68:4D:3E:A3:C8	-84	-89
6C:AA:B3:32:31:C8	-88	-90
D4:68:4D:3E:54:D8	-84	-90
00:1E:4A:8F:F5:D0	-87	-91
D4:68:4D:3E:A6:38	-84	-91
00:22:6B:47:B8:32	-82	-91
D4:68:4D:3E:19:78	-74	-85
D4:68:4D:3E:A7:B8	-85	-90
00:1E:4A:90:04:30	-87	-90
D4:C1:9E:3F:1A:98	-82	-84
