00:1E:4A:8F:F5:D0	-89	-91
00:1E:4A:8F:FE:30	-89	-91
00:1E:4A:90:00:20	-69	-92
00:1E:4A:90:01:70	-86	-95
00:22:6B:47:B8:32	-87	-96
00:24:82:25:4E:58	-64	-65
00:24:82:25:4E:5A	-74	-75
00:24:82:65:4E:58	-65	-67
2C:E6:CC:1A:CB:D8	-54	-56
42:49:0F:9A:96:50	-79	-93
44:1C:A8:0F:72:9E	-79	-90
56:13:79:D4:3E:98	-84	-87
58:93:96:08:4A:18	-72	-84
5C:51:88:82:1B:34	-87	-87
6C:AA:B3:32:31:C8	-85	-92
6C:AA:B3:72:31:C8	-85	-93
94:65:2D:F0:6E:01	-50	-50
94:F6:65:1D:EC:D8	-89	-90
D4:68:4D:3E:19:78	-69	-81
D4:68:4D:3E:19:7C	-84	-90
D4:68:4D:3E:54:88	-87	-89
D4:68:4D:3E:54:8C	-87	-90
D4:68:4D:3E:54:98	-55	-74
D4:68:4D:3E:54:9C	-73	-88
D4:68:4D:3E:54:D8	-76	-86
D4:68:4D:3E:54:DC	-77	-89
D4:68:4D:3E:58:E8	-76	-91
D4:68:4D:3E:59:38	-73	-88
D4:68:4D:3E:59:3C	-82	-90
D4:68:4D:3E:77:38	-75	-90
D4:68:4D:3E:78:A8	-87	-89
D4:68:4D:3E:81:88	-52	-69
D4:68:4D:3E:81:8C	-65	-78
D4:68:4D:3E:81:98	-64	-78
D4:68:4D:3E:81:9C	-73	-89
D4:68:4D:3E:81:A8	-54	-83
D4:68:4D:3E:81:AC	-81	-88
D4:68:4D:3E:81:C8	-90	-90
D4:68:4D:3E:82:98	-30	-58
D4:68:4D:3E:82:9C	-36	-61
D4:68:4D:3E:86:68	-84	-84
D4:68:4D:3E:87:F8	-47	-66
D4:68:4D:3E:87:FC	-54	-63
D4:68:4D:3E:89:58	-73	-87
D4:68:4D:3E:8A:68	-58	-80
D4:68:4D:3E:8A:6C	-64	-79
D4:68:4D:3E:8B:48	-86	-89
D4:68:4D:3E:8B:4C	-86	-91
D4:68:4D:3E:8C:88	-44	-66
D4:68:4D:3E:8C:8C	-64	-76
D4:68:4D:3E:8E:38	-82	-92
D4:68:4D:3E:8E:88	-85	-93
D4:68:4D:3E:91:D8	-48	-62
D4:68:4D:3E:91:DC	-54	-76
D4:68:4D:3E:A3:08	-52	-63
D4:68:4D:3E:A3:0C	-77	-89
D4:68:4D:3E:A3:C8	-67	-81
D4:68:4D:3E:A4:28	-46	-72
D4:68:4D:3E:A4:2C	-69	-87
D4:68:4D:3E:A6:38	-87	-92
D4:68:4D:3E:A6:88	-72	-80
D4:68:4D:3E:A6:8C	-84	-90
D4:68:4D:3E:A7:B8	-84	-92
D4:C1:9E:3F:1A:98	-78	-81
DA:32:E3:A7:A9:26	-77	-77
DA:32:E3:B9:FF:04	-36	-45
