00:1E:4A:8F:F5:D0	-88	-93
00:1E:4A:8F:FE:30	-85	-95
00:1E:4A:90:00:20	-70	-83
00:1E:4A:90:01:70	-86	-93
00:1E:4A:90:04:30	-88	-94
00:22:6B:47:B8:32	-83	-93
00:24:82:25:4E:58	-69	-76
00:24:82:25:4E:5A	-69	-75
00:24:82:65:4E:58	-69	-75
10:07:B6:CD:D5:A7	-53	-53
2C:E6:CC:1A:CB:D8	-54	-62
42:49:0F:9A:96:50	-78	-90
44:1C:A8:0F:72:9E	-79	-89
56:13:79:D4:3E:98	-86	-87
58:93:96:08:4A:18	-70	-86
5C:51:88:82:1B:34	-87	-87
6C:AA:B3:32:31:C8	-84	-92
6C:AA:B3:72:31:C8	-85	-91
94:F6:65:1D:EC:D8	-95	-95
C8:D7:79:D0:90:D5	-77	-77
D4:68:4D:3E:19:78	-68	-88
D4:68:4D:3E:19:7C	-83	-89
D4:68:4D:3E:54:88	-88	-90
D4:68:4D:3E:54:8C	-87	-90
D4:68:4D:3E:54:98	-61	-80
D4:68:4D:3E:54:9C	-75	-87
D4:68:4D:3E:54:D8	-74	-86
D4:68:4D:3E:54:DC	-81	-89
D4:68:4D:3E:57:78	-88	-89
D4:68:4D:3E:58:E8	-68	-83
D4:68:4D:3E:58:EC	-82	-84
D4:68:4D:3E:59:38	-69	-88
D4:68:4D:3E:59:3C	-82	-87
D4:68:4D:3E:77:38	-79	-86
D4:68:4D:3E:81:88	-53	-74
D4:68:4D:3E:81:8C	-69	-79
D4:68:4D:3E:81:98	-57	-79
D4:68:4D:3E:81:9C	-71	-85
D4:68:4D:3E:81:A8	-57	-71
D4:68:4D:3E:81:AC	-78	-87
D4:68:4D:3E:81:C8	-88	-89
D4:68:4D:3E:82:98	-33	-58
D4:68:4D:3E:82:9C	-36	-62
D4:68:4D:3E:86:68	-83	-83
D4:68:4D:3E:87:28	-89	-89
D4:68:4D:3E:87:F8	-47	-62
D4:68:4D:3E:87:FC	-52	-63
D4:68:4D:3E:89:58	-74	-86
D4:68:4D:3E:8A:68	-50	-65
D4:68:4D:3E:8A:6C	-59	-75
D4:68:4D:3E:8B:48	-85	-90
D4:68:4D:3E:8C:88	-52	-63
D4:68:4D:3E:8C:8C	-64	-74
D4:68:4D:3E:8E:38	-84	-92
D4:68:4D:3E:8E:88	-78	-90
D4:68:4D:3E:91:D8	-46	-64
D4:68:4D:3E:91:DC	-53	-70
D4:68:4D:3E:A1:C8	-91	-91
D4:68:4D:3E:A3:08	-54	-74
D4:68:4D:3E:A3:0C	-80	-87
D4:68:4D:3E:A3:C8	-71	-83
D4:68:4D:3E:A4:28	-39	-63
D4:68:4D:3E:A4:2C	-64	-77
D4:68:4D:3E:A6:38	-82	-90
D4:68:4D:3E:A6:88	-71	-86
D4:68:4D:3E:A6:8C	-77	-89
D4:68:4D:3E:A7:B8	-79	-93
D4:C1:9E:3F:1A:98	-74	-75
D4:C1:9E:7F:1A:58	-80	-81
DA:32:E3:B9:FF:04	-33	-57
