00:1E:4A:8F:F5:D0	-89	-94
00:1E:4A:8F:FE:30	-88	-94
00:1E:4A:90:00:20	-67	-77
00:1E:4A:90:01:70	-86	-96
00:1E:4A:90:04:30	-93	-96
00:22:6B:47:B8:32	-85	-91
2C:E6:CC:1A:CB:D8	-59	-61
42:49:0F:9A:96:50	-87	-90
44:1C:A8:0F:72:9E	-79	-85
50:8F:4C:A9:EF:85	-49	-60
58:93:96:08:4A:18	-64	-84
6C:AA:B3:32:24:68	-92	-94
6C:AA:B3:32:31:C8	-88	-91
6C:AA:B3:72:31:C8	-85	-85
D4:68:4D:3E:19:78	-68	-82
D4:68:4D:3E:19:7C	-78	-84
D4:68:4D:3E:54:8C	-84	-89
D4:68:4D:3E:54:98	-52	-75
D4:68:4D:3E:54:9C	-74	-79
D4:68:4D:3E:54:D8	-77	-91
D4:68:4D:3E:54:DC	-87	-91
D4:68:4D:3E:58:E8	-69	-82
D4:68:4D:3E:58:EC	-80	-89
D4:68:4D:3E:59:38	-76	-92
D4:68:4D:3E:59:3C	-84	-91
D4:68:4D:3E:77:38	-84	-86
D4:68:4D:3E:81:88	-64	-73
D4:68:4D:3E:81:8C	-72	-78
D4:68:4D:3E:81:98	-64	-79
D4:68:4D:3E:81:9C	-71	-79
D4:68:4D:3E:81:A8	-61	-72
D4:68:4D:3E:81:AC	-84	-90
D4:68:4D:3E:82:98	-42	-58
D4:68:4D:3E:82:9C	-53	-68
D4:68:4D:3E:86:68	-90	-90
D4:68:4D:3E:86:6C	-86	-88
D4:68:4D:3E:87:28	-87	-90
D4:68:4D:3E:87:F8	-49	-73
D4:68:4D:3E:87:FC	-57	-73
D4:68:4D:3E:89:58	-88	-95
D4:68:4D:3E:8A:68	-53	-63
D4:68:4D:3E:8A:6C	-68	-76
D4:68:4D:3E:8B:4C	-84	-87
D4:68:4D:3E:8C:88	-48	-61
D4:68:4D:3E:8C:8C	-69	-76
D4:68:4D:3E:8E:38	-86	-91
D4:68:4D:3E:8E:88	-81	-92
D4:68:4D:3E:91:D8	-45	-61
D4:68:4D:3E:91:DC	-56	-65
D4:68:4D:3E:A3:08	-52	-68
D4:68:4D:3E:A3:0C	-75	-82
D4:68:4D:3E:A3:C8	-77	-89
D4:68:4D:3E:A4:28	-45	-61
D4:68:4D:3E:A4:2C	-70	-77
D4:68:4D:3E:A6:38	-78	-87
D4:68:4D:3E:A6:88	-72	-84
D4:68:4D:3E:A6:8C	-82	-89
D4:68:4D:3E:A7:B8	-83	-94
D4:C1:9E:3F:1A:98	-73	-74
DA:32:E3:B9:FF:04	-45	-59
