00:1E:4A:8F:FE:30	-88	-92
00:1E:4A:90:00:20	-76	-84
00:22:6B:47:B8:32	-92	-96
2C:E6:CC:1A:CB:D8	-60	-68
42:49:0F:9A:96:50	-85	-89
44:1C:A8:0F:72:9E	-85	-90
50:8F:4C:A9:EF:85	-54	-61
58:93:96:08:4A:18	-69	-87
6C:AA:B3:32:24:68	-89	-89
6C:AA:B3:32:31:C8	-86	-92
6C:AA:B3:72:24:68	-94	-94
6C:AA:B3:72:31:C8	-87	-91
BC:8A:E8:09:D1:AC	-77	-86
D4:68:4D:3E:19:78	-65	-78
D4:68:4D:3E:19:7C	-74	-81
D4:68:4D:3E:54:88	-85	-85
D4:68:4D:3E:54:8C	-87	-88
D4:68:4D:3E:54:98	-48	-61
D4:68:4D:3E:54:9C	-65	-73
D4:68:4D:3E:54:D8	-73	-87
D4:68:4D:3E:54:DC	-86	-91
D4:68:4D:3E:57:78	-87	-87
D4:68:4D:3E:58:E8	-66	-78
D4:68:4D:3E:58:EC	-81	-91
D4:68:4D:3E:59:38	-78	-91
D4:68:4D:3E:59:3C	-86	-91
D4:68:4D:3E:77:38	-87	-88
D4:68:4D:3E:78:A8	-90	-91
D4:68:4D:3E:81:88	-60	-78
D4:68:4D:3E:81:8C	-74	-82
D4:68:4D:3E:81:98	-67	-76
D4:68:4D:3E:81:9C	-77	-87
D4:68:4D:3E:81:A8	-70	-81
D4:68:4D:3E:81:AC	-85	-89
D4:68:4D:3E:81:C8	-91	-92
D4:68:4D:3E:82:98	-45	-66
D4:68:4D:3E:82:9C	-58	-77
D4:68:4D:3E:86:68	-86	-86
D4:68:4D:3E:86:6C	-87	-89
D4:68:4D:3E:87:28	-88	-91
D4:68:4D:3E:87:F8	-55	-77
D4:68:4D:3E:87:FC	-56	-78
D4:68:4D:3E:89:58	-86	-96
D4:68:4D:3E:8A:68	-61	-78
D4:68:4D:3E:8A:6C	-76	-87
D4:68:4D:3E:8B:48	-87	-87
D4:68:4D:3E:8B:4C	-86	-90
D4:68:4D:3E:8C:88	-56	-73
D4:68:4D:3E:8C:8C	-69	-74
D4:68:4D:3E:8E:38	-85	-89
D4:68:4D:3E:8E:88	-85	-90
D4:68:4D:3E:91:D8	-44	-56
D4:68:4D:3E:91:DC	-58	-69
D4:68:4D:3E:A3:08	-55	-76
D4:68:4D:3E:A3:0C	-76	-84
D4:68:4D:3E:A3:C8	-79	-86
D4:68:4D:3E:A4:28	-48	-64
D4:68:4D:3E:A4:2C	-69	-79
D4:68:4D:3E:A6:38	-88	-88
D4:68:4D:3E:A6:88	-65	-85
D4:68:4D:3E:A6:8C	-77	-90
D4:68:4D:3E:A7:B8	-85	-91
D4:C1:9E:3F:1A:98	-83	-84
DA:32:E3:B9:FF:04	-45	-56
