00:1E:4A:8F:F5:D0	-84	-90
00:1E:4A:8F:FE:30	-79	-93
00:1E:4A:90:00:20	-68	-83
00:22:6B:47:B8:32	-83	-93
42:49:0F:9A:96:50	-82	-88
44:1C:A8:0F:72:9E	-71	-92
58:93:96:08:4A:18	-67	-79
D4:68:4D:3E:19:78	-67	-85
D4:68:4D:3E:19:7C	-83	-88
D4:68:4D:3E:54:8C	-85	-91
D4:68:4D:3E:54:98	-46	-61
D4:68:4D:3E:54:9C	-76	-85
D4:68:4D:3E:54:D8	-76	-88
D4:68:4D:3E:58:E8	-64	-88
D4:68:4D:3E:58:EC	-83	-92
D4:68:4D:3E:59:38	-67	-80
D4:68:4D:3E:59:3C	-74	-87
D4:68:4D:3E:77:38	-79	-87
D4:68:4D:3E:81:88	-59	-78
D4:68:4D:3E:81:8C	-71	-81
D4:68:4D:3E:81:98	-44	-77
D4:68:4D:3E:81:9C	-63	-72
D4:68:4D:3E:81:A8	-54	-66
D4:68:4D:3E:81:AC	-78	-87
D4:68:4D:3E:82:98	-35	-67
D4:68:4D:3E:82:9C	-44	-64
D4:68:4D:3E:86:68	-83	-93
D4:68:4D:3E:87:F8	-47	-67
D4:68:4D:3E:87:FC	-57	-76
D4:68:4D:3E:89:58	-84	-96
D4:68:4D:3E:8A:68	-45	-62
D4:68:4D:3E:8A:6C	-54	-64
D4:68:4D:3E:8B:4C	-85	-89
D4:68:4D:3E:8C:88	-52	-65
D4:68:4D:3E:8C:8C	-65	-72
D4:68:4D:3E:8E:88	-64	-78
D4:68:4D:3E:8E:8C	-86	-91
D4:68:4D:3E:91:D8	-43	-67
D4:68:4D:3E:91:DC	-53	-69
D4:68:4D:3E:A3:08	-54	-77
D4:68:4D:3E:A3:0C	-78	-89
D4:68:4D:3E:A3:C8	-72	-81
D4:68:4D:3E:A4:28	-39	-57
D4:68:4D:3E:A4:2C	-59	-73
D4:68:4D:3E:A5:08	-86	-90
D4:68:4D:3E:A6:38	-69	-82
D4:68:4D:3E:A6:88	-63	-86
D4:68:4D:3E:A6:8C	-82	-88
D4:68:4D:3E:A7:B8	-81	-91
00:1E:4A:90:01:70	-82	-82
00:1E:4A:90:04:30	-85	-97
2C:E6:CC:1A:CB:D8	-57	-57
6C:AA:B3:32:24:68	-90	-90
D4:68:4D:3E:54:DC	-86	-89
D4:68:4D:3E:87:28	-85	-85
D4:68:4D:3E:8B:48	-87	-88
D4:68:4D:3E:8E:38	-86	-90
D4:68:4D:3E:A6:3C	-87	-89
6C:AA:B3:32:31:C8	-85	-91
6C:AA:B3:72:31:C8	-88	-90
D4:68:4D:3E:81:C8	-90	-91
D4:C1:9E:3F:1A:98	-74	-75
DA:32:E3:B9:FF:04	-37	-53
58:93:96:08:4A:1C	-91	-91
