00:1E:4A:8F:F5:D0	-88	-90
00:1E:4A:8F:FE:30	-86	-97
00:1E:4A:90:00:20	-72	-89
00:1E:4A:90:01:70	-88	-95
00:1E:4A:90:04:30	-91	-91
00:22:6B:47:B8:32	-88	-94
00:24:82:25:4E:58	-69	-71
00:24:82:25:4E:5A	-69	-74
00:24:82:65:4E:58	-68	-73
2C:E6:CC:1A:CB:D8	-56	-56
42:49:0F:9A:96:50	-76	-88
44:1C:A8:0F:72:9E	-78	-90
56:13:79:D4:3E:98	-78	-81
58:93:96:08:4A:18	-62	-80
5C:51:88:82:1B:34	-80	-80
6C:AA:B3:32:31:C8	-88	-90
6C:AA:B3:72:31:C8	-87	-90
D4:68:4D:3E:19:78	-66	-89
D4:68:4D:3E:19:7C	-83	-91
D4:68:4D:3E:54:88	-88	-89
D4:68:4D:3E:54:8C	-86	-89
D4:68:4D:3E:54:98	-52	-64
D4:68:4D:3E:54:9C	-76	-85
D4:68:4D:3E:54:D8	-70	-88
D4:68:4D:3E:54:DC	-82	-90
D4:68:4D:3E:58:E8	-66	-79
D4:68:4D:3E:58:EC	-81	-91
D4:68:4D:3E:59:38	-71	-83
D4:68:4D:3E:59:3C	-79	-91
D4:68:4D:3E:77:38	-78	-87
D4:68:4D:3E:78:A8	-90	-91
D4:68:4D:3E:81:88	-57	-76
D4:68:4D:3E:81:8C	-69	-78
D4:68:4D:3E:81:98	-50	-68
D4:68:4D:3E:81:9C	-62	-71
D4:68:4D:3E:81:A8	-60	-77
D4:68:4D:3E:81:AC	-82	-90
D4:68:4D:3E:81:C8	-89	-89
D4:68:4D:3E:82:98	-36	-55
D4:68:4D:3E:82:9C	-36	-51
D4:68:4D:3E:86:68	-85	-94
D4:68:4D:3E:87:28	-85	-86
D4:68:4D:3E:87:F8	-49	-63
D4:68:4D:3E:87:FC	-57	-71
D4:68:4D:3E:89:58	-82	-96
D4:68:4D:3E:8A:68	-56	-74
D4:68:4D:3E:8A:6C	-66	-83
D4:68:4D:3E:8B:48	-88	-90
D4:68:4D:3E:8B:4C	-86	-90
D4:68:4D:3E:8C:88	-54	-69
D4:68:4D:3E:8C:8C	-62	-76
D4:68:4D:3E:8E:38	-84	-90
D4:68:4D:3E:8E:88	-78	-92
D4:68:4D:3E:91:D8	-39	-55
D4:68:4D:3E:91:DC	-54	-68
D4:68:4D:3E:A3:08	-57	-65
D4:68:4D:3E:A3:0C	-78	-87
D4:68:4D:3E:A3:C8	-70	-83
D4:68:4D:3E:A3:CC	-85	-85
D4:68:4D:3E:A4:28	-37	-60
D4:68:4D:3E:A4:2C	-64	-74
D4:68:4D:3E:A6:38	-77	-89
D4:68:4D:3E:A6:88	-66	-91
D4:68:4D:3E:A6:8C	-80	-91
D4:68:4D:3E:A7:B8	-79	-89
D4:C1:9E:3F:1A:98	-79	-83
DA:32:E3:B9:FF:04	-30	-45
	-88	-88
