00:1E:4A:8F:FE:30	-87	-88
00:1E:4A:90:00:20	-70	-82
00:1E:4A:90:01:70	-86	-93
00:1E:4A:90:04:30	-88	-90
00:22:6B:47:B8:32	-87	-96
00:24:82:25:4E:58	-66	-71
00:24:82:65:4E:58	-67	-71
2C:E6:CC:1A:CB:D8	-46	-51
42:49:0F:9A:96:50	-72	-91
44:1C:A8:0F:72:9E	-75	-90
58:93:96:08:4A:18	-68	-83
5C:51:88:82:1B:34	-82	-82
6C:AA:B3:32:31:C8	-85	-93
6C:AA:B3:72:31:C8	-85	-94
94:F6:65:1D:EC:D8	-90	-93
D4:68:4D:3E:19:78	-72	-87
D4:68:4D:3E:54:98	-58	-78
D4:68:4D:3E:54:9C	-78	-85
D4:68:4D:3E:54:D8	-79	-92
D4:68:4D:3E:58:E8	-70	-88
D4:68:4D:3E:59:38	-73	-82
D4:68:4D:3E:59:3C	-84	-91
D4:68:4D:3E:77:38	-79	-89
D4:68:4D:3E:81:88	-69	-84
D4:68:4D:3E:81:8C	-90	-90
D4:68:4D:3E:81:98	-54	-73
D4:68:4D:3E:81:9C	-70	-78
D4:68:4D:3E:81:A8	-50	-71
D4:68:4D:3E:81:AC	-79	-85
D4:68:4D:3E:82:98	-46	-62
D4:68:4D:3E:82:9C	-56	-70
D4:68:4D:3E:87:F8	-63	-79
D4:68:4D:3E:87:FC	-78	-88
D4:68:4D:3E:89:58	-86	-93
D4:68:4D:3E:8A:68	-53	-71
D4:68:4D:3E:8A:6C	-55	-76
D4:68:4D:3E:8C:88	-63	-82
D4:68:4D:3E:8C:8C	-78	-88
D4:68:4D:3E:8E:88	-85	-92
D4:68:4D:3E:91:D8	-53	-62
D4:68:4D:3E:91:DC	-67	-75
D4:68:4D:3E:A3:08	-62	-78
D4:68:4D:3E:A3:C8	-81	-89
D4:68:4D:3E:A4:28	-45	-59
D4:68:4D:3E:A4:2C	-70	-77
D4:68:4D:3E:A6:38	-84	-88
D4:68:4D:3E:A6:88	-78	-84
D4:68:4D:3E:A7:B8	-85	-91
D4:C1:9E:3F:1A:98	-79	-79
