00:1E:4A:8F:F5:D0	-83	-93
00:1E:4A:8F:FE:30	-79	-90
00:1E:4A:90:00:20	-69	-84
00:1E:4A:90:01:70	-84	-93
00:1E:4A:90:04:30	-87	-89
00:22:6B:47:B8:32	-90	-93
00:6F:64:32:71:54	-63	-65
2C:E6:CC:1A:CB:D8	-63	-67
42:49:0F:9A:96:50	-81	-90
44:1C:A8:0F:72:9E	-80	-88
50:8F:4C:A9:EF:85	-47	-47
56:13:79:D4:3E:98	-86	-86
58:93:96:08:4A:18	-59	-73
58:93:96:08:4A:1C	-83	-90
6C:AA:B3:32:31:C8	-87	-91
6C:AA:B3:72:24:68	-89	-89
6C:AA:B3:72:31:C8	-87	-91
D4:68:4D:3E:19:78	-66	-86
D4:68:4D:3E:19:7C	-74	-90
D4:68:4D:3E:54:98	-42	-61
D4:68:4D:3E:54:9C	-66	-82
D4:68:4D:3E:54:D8	-75	-95
D4:68:4D:3E:54:DC	-86	-89
D4:68:4D:3E:58:E8	-63	-74
D4:68:4D:3E:58:EC	-81	-87
D4:68:4D:3E:59:38	-70	-87
D4:68:4D:3E:59:3C	-81	-92
D4:68:4D:3E:77:38	-79	-89
D4:68:4D:3E:81:88	-64	-82
D4:68:4D:3E:81:8C	-80	-89
D4:68:4D:3E:81:98	-45	-56
D4:68:4D:3E:81:9C	-51	-70
D4:68:4D:3E:81:A8	-57	-72
D4:68:4D:3E:81:AC	-78	-86
D4:68:4D:3E:81:C8	-90	-91
D4:68:4D:3E:82:98	-47	-83
D4:68:4D:3E:82:9C	-60	-79
D4:68:4D:3E:87:F8	-60	-85
D4:68:4D:3E:87:FC	-68	-89
D4:68:4D:3E:89:58	-71	-87
D4:68:4D:3E:89:5C	-87	-88
D4:68:4D:3E:8A:68	-47	-67
D4:68:4D:3E:8A:6C	-56	-74
D4:68:4D:3E:8C:88	-60	-73
D4:68:4D:3E:8C:8C	-71	-81
D4:68:4D:3E:8E:88	-70	-89
D4:68:4D:3E:8E:8C	-88	-88
D4:68:4D:3E:91:D8	-41	-66
D4:68:4D:3E:91:DC	-53	-65
D4:68:4D:3E:A3:08	-60	-80
D4:68:4D:3E:A3:0C	-82	-89
D4:68:4D:3E:A3:C8	-78	-88
D4:68:4D:3E:A4:28	-29	-48
D4:68:4D:3E:A4:2C	-48	-71
D4:68:4D:3E:A5:08	-91	-91
D4:68:4D:3E:A6:38	-73	-87
D4:68:4D:3E:A6:3C	-87	-89
D4:68:4D:3E:A6:88	-65	-87
D4:68:4D:3E:A6:8C	-72	-87
D4:68:4D:3E:A7:B8	-80	-95
D4:C1:9E:3F:1A:98	-80	-80
DA:32:E3:B9:FF:04	-30	-56
