00:1E:4A:8F:FE:30	-90	-90
00:1E:4A:90:00:20	-76	-85
00:22:6B:47:B8:32	-88	-95
00:24:82:25:4E:58	-71	-76
00:24:82:25:4E:5A	-72	-73
00:24:82:65:4E:58	-71	-78
2C:E6:CC:1A:CB:D8	-55	-66
42:49:0F:9A:96:50	-83	-86
44:1C:A8:0F:72:9E	-84	-92
56:13:79:D4:3E:98	-85	-85
58:93:96:08:4A:18	-70	-81
6C:AA:B3:32:24:68	-88	-91
6C:AA:B3:32:31:C8	-78	-91
6C:AA:B3:72:24:68	-89	-91
6C:AA:B3:72:31:C8	-80	-89
94:F6:65:1D:EC:D8	-87	-94
D4:68:4D:3E:19:78	-65	-84
D4:68:4D:3E:19:7C	-80	-90
D4:68:4D:3E:54:88	-87	-92
D4:68:4D:3E:54:8C	-87	-90
D4:68:4D:3E:54:98	-60	-72
D4:68:4D:3E:54:9C	-81	-88
D4:68:4D:3E:54:D8	-72	-84
D4:68:4D:3E:54:DC	-81	-88
D4:68:4D:3E:57:78	-89	-90
D4:68:4D:3E:58:E8	-78	-87
D4:68:4D:3E:59:38	-68	-87
D4:68:4D:3E:59:3C	-68	-85
D4:68:4D:3E:77:38	-72	-81
D4:68:4D:3E:77:3C	-84	-89
D4:68:4D:3E:78:A8	-89	-91
D4:68:4D:3E:81:88	-46	-72
D4:68:4D:3E:81:8C	-69	-77
D4:68:4D:3E:81:98	-65	-81
D4:68:4D:3E:81:9C	-75	-86
D4:68:4D:3E:81:A8	-63	-79
D4:68:4D:3E:81:AC	-80	-90
D4:68:4D:3E:81:C8	-84	-89
D4:68:4D:3E:82:98	-31	-43
D4:68:4D:3E:82:9C	-35	-51
D4:68:4D:3E:86:68	-76	-94
D4:68:4D:3E:87:F8	-51	-68
D4:68:4D:3E:87:FC	-48	-72
D4:68:4D:3E:89:58	-72	-80
D4:68:4D:3E:8A:68	-57	-71
D4:68:4D:3E:8A:6C	-68	-80
D4:68:4D:3E:8B:48	-84	-89
D4:68:4D:3E:8B:4C	-86	-90
D4:68:4D:3E:8C:88	-42	-64
D4:68:4D:3E:8C:8C	-58	-77
D4:68:4D:3E:8E:38	-85	-93
D4:68:4D:3E:8E:88	-87	-94
D4:68:4D:3E:91:D8	-47	-70
D4:68:4D:3E:91:DC	-61	-70
D4:68:4D:3E:97:F8	-88	-88
D4:68:4D:3E:A3:08	-52	-66
D4:68:4D:3E:A3:0C	-80	-87
D4:68:4D:3E:A3:C8	-66	-89
D4:68:4D:3E:A4:28	-53	-71
D4:68:4D:3E:A4:2C	-74	-81
D4:68:4D:3E:A6:38	-88	-91
D4:68:4D:3E:A6:88	-63	-78
D4:68:4D:3E:A6:8C	-76	-89
D4:68:4D:3E:A7:B8	-76	-86
D4:C1:9E:3F:1A:98	-80	-81
D4:C1:9E:7F:1A:58	-83	-83
DA:32:E3:B9:FF:04	-38	-57
